交易年,消费大区,业务中类,首购订单数,复购订单数,唤醒订单数,会员数,作品数,款数,交易金额,交易件数,订单数,吊牌价均值,吊牌价标准差,吊牌价最小值,吊牌价10分位,吊牌价25分位,吊牌价中位数,吊牌价75分位,吊牌价90分位,吊牌价最大值,成交价均值,成交价标准差
2026,可隆-山西,抓绒夹克,548,668,180,1141,2312,1243,3000367.06,2312,1396,1867.45,518.03,883.2,1219.92,1530.73,1867.45,2204.17,2514.98,2955.31,1352.99,252.76
2026,可隆-山西,棉服,423,985,97,1250,2173,1330,4229177.72,2173,1505,2520.89,453.27,1659.67,1954.3,2226.27,2520.89,2815.52,3087.49,3472.77,2009.73,443.44
2026,可隆-山西,短袖T恤,1347,1544,339,2317,6276,3774,4004820.61,6276,3230,819.78,259.48,326.77,495.43,651.12,819.78,988.44,1144.13,1364.68,691.32,85.45
2026,可隆-山西,短裤,623,642,231,1319,3124,1678,1615464.02,3124,1496,730.05,213.09,325.18,463.69,591.54,730.05,868.56,996.41,1177.54,494.81,101.59
2026,可隆-山西,羽绒服,745,888,231,1655,2916,1759,7053786.42,2916,1864,3345.96,1015.07,1417.32,2077.12,2686.17,3345.96,4005.76,4614.8,5477.62,2411.99,490.01
2026,可隆-山西,衬衫,585,455,209,1168,1915,1154,1539917.93,1915,1249,1050.31,300.09,480.14,675.2,855.25,1050.31,1245.37,1425.42,1680.5,762.08,204.89
2026,可隆-山西,软壳夹克,1359,1879,336,2845,5122,3361,10411271.6,5122,3574,2724.83,502.12,1770.8,2097.18,2398.45,2724.83,3051.21,3352.48,3779.29,2052.09,564.66
2026,可隆-山西,连衣裙,65,291,29,331,634,303,538969.3,634,385,1258.39,327.59,635.97,848.9,1045.46,1258.39,1471.33,1667.89,1946.34,900.65,162.33
2026,可隆-山西,配件,873,379,181,1300,1909,733,595482.19,1909,1433,469.34,110.34,259.71,331.42,397.63,469.34,541.06,607.26,701.05,324.79,60.68
2026,可隆-山西,针织夹克,884,1042,253,1737,3311,1489,2784572.71,3311,2179,1215.72,188.94,856.73,979.54,1092.91,1215.72,1338.53,1451.89,1612.49,851.92,154.38
2026,可隆-山西,长袖T恤,681,928,113,1507,2769,1061,1918368.6,2769,1722,987.0,191.43,623.29,747.71,862.57,987.0,1111.42,1226.28,1388.99,645.92,146.12
2026,可隆-山西,长裤,792,1866,529,2183,5770,2686,6045033.71,5770,3187,1481.89,345.8,824.88,1049.65,1257.12,1481.89,1706.66,1914.14,2208.06,1093.77,278.63
2026,可隆-山西,防水夹克,1591,2313,342,3080,5823,3541,13073911.55,5823,4246,3323.01,824.48,1756.5,2292.41,2787.1,3323.01,3858.92,4353.61,5054.41,2266.68,492.82
2026,可隆-山西,防风夹克,557,449,222,1209,1962,905,3222183.33,1962,1228,2313.7,685.97,1010.36,1456.24,1867.82,2313.7,2759.58,3171.16,3754.23,1617.58,239.7
2026,可隆-山西,鞋,1097,596,219,1672,2876,1401,4320817.43,2876,1912,2007.75,306.46,1425.49,1624.68,1808.56,2007.75,2206.95,2390.82,2651.31,1555.75,293.33
2026,可隆-山西,马夹,265,389,120,642,1440,1008,2434987.07,1440,774,2028.41,288.71,1479.86,1667.52,1840.75,2028.41,2216.08,2389.3,2634.71,1545.48,311.52
2026,可隆-新疆,POLO,642,641,160,1154,2233,1255,1490263.8,2233,1443,1043.24,304.84,464.04,662.19,845.09,1043.24,1241.39,1424.29,1683.41,617.83,103.14
2026,可隆-新疆,三合一夹克,397,562,100,948,1393,1016,4536209.47,1393,1059,4099.04,1258.8,1707.33,2525.55,3280.83,4099.04,4917.26,5672.54,6742.52,2999.19,801.71
2026,可隆-新疆,其他,102,147,39,242,419,197,85826.88,419,288,303.39,71.67,167.22,213.81,256.81,303.39,349.98,392.98,453.9,217.21,57.91
2026,可隆-新疆,卫衣,682,881,121,1463,2943,1866,1979435.16,2943,1684,1064.02,263.78,562.84,734.3,892.57,1064.02,1235.48,1393.75,1617.96,674.94,117.27
2026,可隆-新疆,抓绒夹克,287,665,221,984,1970,1274,2850294.62,1970,1173,1904.18,462.99,1024.5,1325.44,1603.24,1904.18,2205.13,2482.92,2876.47,1501.66,294.0
2026,可隆-新疆,棉服,338,377,63,736,1194,697,2840749.4,1194,778,3290.86,750.29,1865.31,2353.0,2803.18,3290.86,3778.55,4228.73,4866.48,2412.4,571.96
2026,可隆-新疆,短袖T恤,674,952,243,1508,3309,1841,2296594.52,3309,1869,856.3,140.65,589.08,680.5,764.88,856.3,947.72,1032.11,1151.66,639.27,114.94
2026,可隆-新疆,短裤,209,317,101,652,862,377,561578.06,862,627,801.75,117.18,579.11,655.28,725.58,801.75,877.91,948.22,1047.82,663.92,146.35
2026,可隆-新疆,羽绒服,547,670,149,1128,2261,1150,5129715.81,2261,1366,3683.22,1029.42,1727.32,2396.45,3014.1,3683.22,4352.35,4970.0,5845.01,2297.88,409.03
2026,可隆-新疆,衬衫,238,370,66,622,982,440,1039618.46,982,674,1152.44,362.96,462.83,698.75,916.52,1152.44,1388.37,1606.14,1914.65,1016.95,145.75
2026,可隆-新疆,软壳夹克,621,1389,333,1825,3559,1968,6507183.64,3559,2343,2641.72,518.7,1656.19,1993.35,2304.57,2641.72,2978.88,3290.1,3731.0,1960.37,242.21
2026,可隆-新疆,连衣裙,122,210,29,312,554,305,726624.36,554,361,1390.96,212.14,987.88,1125.78,1253.06,1390.96,1528.85,1656.14,1836.46,1291.03,293.29
2026,可隆-新疆,配件,315,564,116,768,1558,657,503012.33,1558,995,481.34,115.61,261.68,336.83,406.19,481.34,556.49,625.85,724.12,319.77,85.66
2026,可隆-新疆,针织夹克,306,375,108,721,1186,706,1499985.49,1186,789,1561.52,286.38,1017.4,1203.55,1375.37,1561.52,1747.67,1919.49,2162.91,1260.49,183.61
2026,可隆-新疆,长袖T恤,546,887,207,1462,2486,919,1427774.89,2486,1640,765.44,194.2,396.46,522.69,639.21,765.44,891.67,1008.19,1173.26,549.62,142.84
2026,可隆-新疆,长裤,586,692,208,1264,2458,1774,2190485.32,2458,1486,1455.14,352.14,786.08,1014.97,1226.25,1455.14,1684.03,1895.31,2194.63,1044.98,194.2
2026,可隆-新疆,防水夹克,1071,1311,424,2303,4344,1611,9379449.91,4344,2806,2924.99,424.38,2118.67,2394.52,2649.15,2924.99,3200.84,3455.47,3816.19,2071.94,404.12
2026,可隆-新疆,防风夹克,731,864,183,1671,2738,1521,3669912.53,2738,1778,1977.66,493.24,1040.51,1361.11,1657.06,1977.66,2298.26,2594.21,3013.46,1358.22,343.14
2026,可隆-新疆,鞋,718,698,179,1200,2865,1372,5994567.77,2865,1595,2473.32,755.42,1038.03,1529.05,1982.3,2473.32,2964.34,3417.59,4059.69,1871.5,478.82
2026,可隆-新疆,马夹,379,526,164,783,1480,725,1506707.84,1480,1069,1872.07,459.12,999.74,1298.17,1573.64,1872.07,2170.5,2445.97,2836.22,1027.21,253.16
2026,可隆-电商,POLO,1911,1795,517,3440,6774,4964,5886323.24,6774,4223,1173.33,297.79,607.53,801.09,979.77,1173.33,1366.9,1545.57,1798.7,804.39,192.7
2026,可隆-电商,三合一夹克,1110,2236,103,3044,6597,3178,21644631.33,6597,3449,3952.01,1087.53,1885.71,2592.61,3245.12,3952.01,4658.91,5311.42,6235.82,3095.46,686.68
2026,可隆-电商,其他,501,436,117,988,1632,1182,337384.07,1632,1054,323.07,70.59,188.95,234.84,277.19,323.07,368.96,411.31,471.31,200.92,44.97
2026,可隆-电商,卫衣,1452,2588,622,4081,6607,4797,6226192.43,6607,4662,1309.53,263.38,809.11,980.31,1138.34,1309.53,1480.73,1638.75,1862.62,953.23,228.19
2026,可隆-电商,抓绒夹克,1132,1478,384,2747,4632,2059,5485217.48,4632,2994,1881.14,392.75,1134.91,1390.2,1625.85,1881.14,2136.43,2372.08,2705.92,1248.49,315.33
2026,可隆-电商,棉服,1424,1232,181,2282,5367,2245,9488391.23,5367,2837,3078.92,827.36,1506.94,2044.72,2541.14,3078.92,3616.7,4113.12,4816.37,1888.96,493.47
2026,可隆-电商,短袖T恤,2491,3758,898,5338,11780,8388,6348848.5,11780,7147,843.47,232.7,401.34,552.59,692.22,843.47,994.73,1134.35,1332.15,562.08,124.2
2026,可隆-电商,短裤,1017,1771,423,2100,5392,3439,2727176.32,5392,3211,813.14,196.47,439.85,567.55,685.43,813.14,940.84,1058.72,1225.72,542.2,102.19
2026,可隆-电商,羽绒服,1092,2313,519,3504,6331,4142,17787605.85,6331,3924,3650.27,791.69,2146.06,2660.66,3135.67,3650.27,4164.86,4639.88,5312.81,2741.15,387.49
2026,可隆-电商,衬衫,1656,1645,503,3159,6385,4117,4649146.94,6385,3804,1175.56,222.5,752.82,897.44,1030.94,1175.56,1320.19,1453.69,1642.81,719.24,118.73
2026,可隆-电商,软壳夹克,2181,2062,853,4137,9698,3857,14013220.65,9698,5096,2434.91,356.2,1758.12,1989.66,2203.38,2434.91,2666.44,2880.16,3182.94,1395.11,199.29
2026,可隆-电商,连衣裙,193,374,54,537,1203,697,1000823.02,1203,621,1374.02,417.79,580.21,851.78,1102.45,1374.02,1645.59,1896.26,2251.39,881.91,124.28
2026,可隆-电商,配件,718,1761,284,2448,4410,2967,1464594.64,4410,2763,466.86,89.84,296.16,354.56,408.46,466.86,525.26,579.17,655.53,361.42,73.01
2026,可隆-电商,针织夹克,563,1216,319,2108,2587,1495,3043402.42,2587,2098,1568.53,368.0,869.32,1108.52,1329.33,1568.53,1807.73,2028.53,2341.34,1149.26,227.96
2026,可隆-电商,长袖T恤,1606,2050,390,3817,7350,4358,5512784.75,7350,4046,1050.35,265.98,544.99,717.88,877.47,1050.35,1223.24,1382.83,1608.92,737.67,117.95
2026,可隆-电商,长裤,2487,2189,551,3828,8271,3806,8663437.7,8271,5227,1428.78,343.3,776.51,999.65,1205.64,1428.78,1651.93,1857.91,2149.72,1092.47,214.45
2026,可隆-电商,防水夹克,3437,4268,716,7193,12473,7502,35192985.99,12473,8421,3300.51,779.4,1819.64,2326.25,2793.89,3300.51,3807.12,4274.76,4937.26,2874.82,518.3
2026,可隆-电商,防风夹克,2173,1690,519,3642,5243,3373,9198513.14,5243,4382,2494.64,465.28,1610.61,1913.04,2192.2,2494.64,2797.07,3076.23,3471.72,1814.77,369.26
2026,可隆-电商,鞋,1002,1027,293,1853,3131,1794,4391795.27,3131,2322,2137.48,665.97,872.14,1305.02,1704.6,2137.48,2570.36,2969.94,3536.01,1352.33,232.66
2026,可隆-电商,马夹,717,1261,366,1799,4008,2376,5691074.91,4008,2344,2045.13,626.32,855.13,1262.23,1638.02,2045.13,2452.24,2828.03,3360.4,1434.6,204.53
2026,可隆-既下山,POLO,599,961,180,1611,2917,1527,1772206.51,2917,1740,909.46,210.91,508.73,645.82,772.37,909.46,1046.54,1173.09,1352.36,575.01,127.23
2026,可隆-既下山,三合一夹克,357,868,171,1219,2184,1171,5097310.78,2184,1396,4119.95,1098.88,2032.08,2746.35,3405.68,4119.95,4834.22,5493.54,6427.59,2748.68,336.9
2026,可隆-既下山,其他,196,196,105,434,808,441,156135.45,808,497,351.44,92.0,176.64,236.44,291.64,351.44,411.24,466.44,544.64,210.47,27.78
2026,可隆-既下山,卫衣,725,633,173,1428,2238,1454,1314532.91,2238,1531,872.97,227.91,439.94,588.08,724.83,872.97,1021.12,1157.86,1351.59,557.88,125.22
2026,可隆-既下山,抓绒夹克,443,547,124,907,1586,1103,1964457.66,1586,1114,1804.28,493.79,866.08,1187.05,1483.32,1804.28,2125.25,2421.52,2841.24,1269.32,313.38
2026,可隆-既下山,棉服,587,524,279,1056,2287,1606,5549618.05,2287,1390,3254.73,593.35,2127.36,2513.04,2869.05,3254.73,3640.41,3996.43,4500.78,2483.73,416.93
2026,可隆-既下山,短袖T恤,549,841,212,1635,2595,1230,1488809.32,2595,1602,708.31,166.71,391.56,499.92,599.95,708.31,816.67,916.7,1058.4,558.46,154.3
2026,可隆-既下山,短裤,599,549,71,974,2210,1062,1046014.43,2210,1219,895.21,178.63,555.8,671.91,779.09,895.21,1011.32,1118.5,1270.34,494.41,83.17
2026,可隆-既下山,羽绒服,812,816,176,1393,3180,2103,9192073.59,3180,1804,3819.51,669.84,2546.81,2982.21,3384.11,3819.51,4254.9,4656.81,5226.17,2791.04,344.89
2026,可隆-既下山,衬衫,519,653,139,949,2028,1242,1340929.17,2028,1311,1105.81,257.13,617.26,784.4,938.68,1105.81,1272.95,1427.23,1645.79,673.35,151.69
2026,可隆-既下山,软壳夹克,1075,710,96,1752,2885,1107,8300794.39,2885,1881,3129.11,751.44,1701.38,2189.82,2640.68,3129.11,3617.55,4068.41,4707.13,2703.05,416.5
2026,可隆-既下山,连衣裙,68,219,36,273,542,294,653758.31,542,323,1719.62,346.93,1060.46,1285.96,1494.12,1719.62,1945.12,2153.28,2448.16,1263.67,348.44
2026,可隆-既下山,配件,537,420,119,923,1850,1146,452223.84,1850,1076,357.12,75.93,212.85,262.21,307.76,357.12,406.47,452.03,516.57,258.63,43.51
2026,可隆-既下山,针织夹克,643,478,161,965,2169,1350,2293074.02,2169,1282,1591.51,313.79,995.32,1199.28,1387.55,1591.51,1795.47,1983.74,2250.46,1068.26,226.23
2026,可隆-既下山,长袖T恤,550,440,167,1144,1697,1219,855707.35,1697,1157,897.64,151.08,610.59,708.79,799.44,897.64,995.84,1086.49,1214.9,560.4,94.02
2026,可隆-既下山,长裤,520,1084,216,2070,2371,1778,2608867.12,2371,1820,1494.47,469.41,602.59,907.71,1189.35,1494.47,1799.58,2081.23,2480.22,1120.14,236.18
2026,可隆-既下山,防水夹克,1085,1069,377,2326,3582,1561,7535219.41,3582,2531,2902.71,755.23,1467.77,1958.67,2411.81,2902.71,3393.61,3846.74,4488.69,2032.58,456.93
2026,可隆-既下山,防风夹克,457,879,248,1416,2584,1724,4680101.31,2584,1584,2269.18,520.15,1280.9,1618.99,1931.08,2269.18,2607.27,2919.36,3361.49,1866.31,520.97
2026,可隆-既下山,鞋,456,558,76,969,1730,826,2592180.08,1730,1090,2055.31,454.62,1191.53,1487.03,1759.81,2055.31,2350.82,2623.59,3010.03,1493.4,288.24
2026,可隆-既下山,马夹,430,642,85,1100,2067,1408,2409476.08,2067,1157,1830.04,307.96,1244.91,1445.09,1629.86,1830.04,2030.21,2214.98,2476.75,1117.97,285.82
2026,可隆-西北,POLO,1281,1689,274,2332,4910,2076,2913618.92,4910,3244,921.95,154.62,628.17,728.67,821.45,921.95,1022.46,1115.23,1246.66,633.04,77.2
2026,可隆-西北,三合一夹克,446,1122,170,1572,3417,2046,7159827.26,3417,1738,3941.06,928.7,2176.52,2780.18,3337.4,3941.06,4544.72,5101.94,5891.34,2158.14,318.31
2026,可隆-西北,其他,117,249,18,350,538,372,104594.37,538,384,303.19,80.88,149.52,202.09,250.62,303.19,355.76,404.29,473.03,199.19,40.05
2026,可隆-西北,卫衣,905,1224,346,1891,3978,2897,3480521.82,3978,2475,1062.17,267.31,554.29,728.04,888.42,1062.17,1235.92,1396.31,1623.52,773.91,148.38
2026,可隆-西北,抓绒夹克,344,648,161,1137,2093,883,2512638.98,2093,1153,1764.59,432.66,942.54,1223.76,1483.36,1764.59,2045.82,2305.41,2673.17,1154.06,259.16
2026,可隆-西北,棉服,426,495,179,919,1617,697,2560149.58,1617,1100,2867.86,570.5,1783.91,2154.73,2497.03,2867.86,3238.68,3580.98,4065.91,1594.38,217.77
2026,可隆-西北,短袖T恤,724,1729,145,2152,4139,2080,2079731.44,4139,2598,722.09,143.07,450.24,543.24,629.09,722.09,815.08,900.93,1022.54,492.9,103.68
2026,可隆-西北,短裤,571,802,129,1306,2706,1545,1645492.07,2706,1502,788.62,204.69,399.71,532.76,655.58,788.62,921.67,1044.49,1218.47,627.72,107.74
2026,可隆-西北,羽绒服,707,896,178,1534,2561,1163,7062084.26,2561,1781,3635.0,1161.75,1427.67,2182.81,2879.86,3635.0,4390.13,5087.19,6074.67,2787.08,534.48
2026,可隆-西北,衬衫,1026,946,155,1717,3176,1936,2156276.85,3176,2127,1128.11,265.09,624.44,796.75,955.8,1128.11,1300.41,1459.46,1684.79,742.55,113.68
2026,可隆-西北,软壳夹克,640,1064,233,1600,2787,1915,5212749.73,2787,1937,2578.72,419.28,1782.1,2054.63,2306.19,2578.72,2851.25,3102.82,3459.2,2039.97,270.63
2026,可隆-西北,连衣裙,146,119,52,299,471,199,533710.54,471,317,1433.5,369.94,730.62,971.08,1193.04,1433.5,1673.96,1895.92,2210.37,1124.96,164.37
2026,可隆-西北,配件,648,1140,137,1424,3360,2102,722679.92,3360,1925,346.96,50.59,250.84,283.72,314.08,346.96,379.84,410.2,453.2,208.89,45.01
2026,可隆-西北,针织夹克,600,705,206,1210,2313,975,2924629.02,2313,1511,1460.82,205.2,1070.93,1204.31,1327.44,1460.82,1594.2,1717.32,1891.74,1255.51,278.75
2026,可隆-西北,长袖T恤,379,449,155,850,1472,787,931317.46,1472,983,878.38,261.18,382.14,551.9,708.61,878.38,1048.14,1204.85,1426.85,671.23,134.6
2026,可隆-西北,长裤,956,1691,359,2558,4040,1775,4111431.04,4040,3006,1370.47,209.6,972.23,1108.47,1234.23,1370.47,1506.71,1632.47,1810.63,990.2,178.43
2026,可隆-西北,防水夹克,1111,835,245,1633,2660,1528,6045708.26,2660,2191,3273.89,543.11,2241.98,2595.0,2920.87,3273.89,3626.91,3952.78,4414.42,2209.61,344.24
2026,可隆-西北,防风夹克,739,1058,114,1620,3034,1536,4808177.32,3034,1911,2788.58,851.72,1170.31,1723.93,2234.96,2788.58,3342.2,3853.23,4577.2,1607.34,310.04
2026,可隆-西北,鞋,761,852,110,1309,2705,1642,3406728.59,2705,1723,1750.76,375.53,1037.26,1281.36,1506.67,1750.76,1994.86,2220.17,2539.37,1285.53,327.59
2026,可隆-西北,马夹,224,578,165,842,1400,877,1746774.07,1400,967,1707.04,324.61,1090.29,1301.28,1496.05,1707.04,1918.03,2112.8,2388.71,1334.32,338.68
2026,可隆-青海,POLO,183,299,31,520,651,431,457332.62,651,513,1075.64,290.14,524.38,712.97,887.05,1075.64,1264.23,1438.31,1684.92,640.1,175.28
2026,可隆-青海,三合一夹克,176,316,23,498,973,342,3441590.39,973,515,4460.37,720.13,3092.12,3560.21,3992.28,4460.37,4928.45,5360.53,5972.64,3234.82,454.63
2026,可隆-青海,其他,32,113,9,107,225,111,59327.75,225,154,351.39,56.69,243.68,280.53,314.55,351.39,388.24,422.26,470.44,264.34,52.88
2026,可隆-青海,卫衣,210,358,26,525,1048,780,965256.67,1048,594,1276.16,282.72,738.99,922.76,1092.39,1276.16,1459.93,1629.56,1869.87,909.96,197.33
2026,可隆-青海,抓绒夹克,114,228,56,331,513,347,676049.53,513,398,1851.92,478.76,942.27,1253.47,1540.72,1851.92,2163.11,2450.37,2857.31,1307.26,347.02
2026,可隆-青海,棉服,210,274,39,495,746,284,2071817.56,746,523,3233.6,560.35,2168.94,2533.17,2869.37,3233.6,3597.82,3934.03,4410.33,2750.3,371.7
2026,可隆-青海,短袖T恤,265,188,97,518,836,301,416774.54,836,550,698.04,133.1,445.16,531.67,611.53,698.04,784.56,864.41,977.54,495.86,78.82
2026,可隆-青海,短裤,124,164,45,295,515,282,282065.16,515,333,806.31,218.36,391.43,533.36,664.38,806.31,948.25,1079.26,1264.87,560.06,98.67
2026,可隆-青海,羽绒服,115,239,77,368,693,252,1558751.95,693,431,3424.22,961.24,1597.87,2222.67,2799.42,3424.22,4049.03,4625.77,5442.83,2341.43,423.92
2026,可隆-青海,衬衫,169,232,44,364,740,473,653277.65,740,445,1315.1,300.51,744.14,939.46,1119.77,1315.1,1510.43,1690.73,1946.16,976.14,239.22
2026,可隆-青海,软壳夹克,189,333,42,577,879,489,1515883.29,879,564,2791.0,792.19,1285.85,1800.77,2276.08,2791.0,3305.93,3781.24,4454.59,1701.33,298.14
2026,可隆-青海,连衣裙,49,58,10,107,170,60,252483.46,170,117,1691.26,361.36,1004.67,1239.55,1456.37,1691.26,1926.14,2142.96,2450.12,1476.72,372.83
2026,可隆-青海,配件,313,391,33,582,1065,545,315025.73,1065,737,446.13,77.2,299.45,349.63,395.95,446.13,496.31,542.63,608.25,296.59,71.19
2026,可隆-青海,针织夹克,176,264,77,469,817,557,1062248.31,817,517,1538.22,251.58,1060.22,1223.74,1374.69,1538.22,1701.74,1852.69,2066.53,1244.48,321.06
2026,可隆-青海,长袖T恤,419,228,66,701,1035,409,814706.55,1035,713,882.22,193.89,513.84,639.86,756.19,882.22,1008.25,1124.58,1289.38,798.38,173.43
2026,可隆-青海,长裤,305,444,90,792,1233,840,1221933.54,1233,839,1521.19,213.59,1115.36,1254.2,1382.35,1521.19,1660.02,1788.18,1969.73,956.55,234.36
2026,可隆-青海,防水夹克,353,361,90,618,1152,581,2497931.02,1152,804,3207.03,933.72,1432.96,2039.87,2600.11,3207.03,3813.94,4374.18,5167.84,2282.76,472.79
2026,可隆-青海,防风夹克,311,278,84,540,1112,471,2256228.34,1112,673,2668.0,510.52,1698.01,2029.85,2336.16,2668.0,2999.84,3306.15,3740.09,2074.94,457.84
2026,可隆-青海,鞋,191,327,34,564,1173,456,2337118.8,1173,552,2492.68,405.9,1721.46,1985.3,2228.84,2492.68,2756.52,3000.06,3345.08,2061.98,384.45
2026,可隆-青海,马夹,136,101,43,266,427,215,586286.01,427,280,2028.1,351.28,1360.67,1589.0,1799.77,2028.1,2256.43,2467.2,2765.79,1367.59,282.4
2026,总体,POLO,12850,14839,3581,26178,49690,26994,32971555.280000005,49690,31270,948.1690042262026,219.08459106460057,346.51,674.3118325618836,805.7641859529078,948.1690042262026,1090.5749082310324,1222.02396357416,1798.7,653.2727909036024,119.7560223384987
2026,总体,三合一夹克,6811,11248,1898,18339,31861,18842,92653294.82,31861,19957,4000.9701042026304,1029.2540161953486,1532.82,2714.406167100845,3331.956410658799,4000.9701042026304,4669.987435422618,5287.535770691441,6965.27,2860.2221129280315,569.9364439283137
2026,总体,其他,2856,3955,930,6665,11734,6310,2452165.31,11734,7741,302.85973921936255,72.00972899267087,125.78,212.8476350775524,256.0544869609681,302.85973921936255,349.66537242202145,392.8704900289756,544.64,211.27323589568775,39.257097324015675
2026,总体,卫衣,12088,16776,3771,28476,49894,27405,38313595.04,49894,32635,1159.8724521986612,247.99221790195216,439.94,849.8836974385697,998.6775856816452,1159.8724521986612,1321.067528159699,1469.8610893093355,1974.4,747.8666200344729,143.09271194933262
2026,总体,抓绒夹克,6591,10074,2367,16861,30402,17398,36300641.739999995,30402,19032,1759.9610630879545,460.5336201565687,610.58,1184.2934793763568,1460.6136056838366,1759.9610630879545,2059.3091822906385,2335.628620156569,3008.53,1194.0238211301892,261.6517630419051
2026,总体,棉服,8310,11674,2474,18832,36439,19175,72598736.09,36439,22458,2869.0992140289254,691.0984571475618,1022.53,2005.2282227832816,2419.887827602294,2869.0992140289254,3318.312958094349,3732.975396415928,4998.98,2018.89537473586,434.6872087598453
2026,总体,短袖T恤,16648,22363,6154,36360,73138,42219,41576282.64,73138,45165,774.4580892285818,190.9697972326287,304.94,535.746002078263,650.3302734556592,774.4580892285818,898.5906952610133,1013.1745310235444,1364.68,564.3761535726983,112.27168325630998
2026,总体,短裤,7588,9527,2296,17290,31281,17972,18292768.14,31281,19411,810.1436002685336,201.58775614590328,314.75,558.1583756913143,679.1112275822384,810.1436002685336,941.1765592532208,1062.128985326556,1420.5,586.0064054857581,115.7864927591829
2026,总体,羽绒服,13108,16351,4006,29244,51238,30306,138774502.56,51238,33465,3683.430441859558,888.174483976736,1417.32,2573.2120270112027,3106.1172473554784,3683.430441859558,4260.74289140872,4793.6480268550695,6074.67,2710.683774932667,548.3836424138334
2026,总体,衬衫,8823,12393,2711,19010,37247,21995,28212247.410000004,37247,23927,1104.64182269713,249.41515987864796,450.71,792.8747359518886,942.5221757456976,1104.64182269713,1266.7617545037183,1416.4112317770555,1946.16,761.0513810508228,136.5861057266357
